city_slug,city_query,search_page,search_position,title,url,address,score_raw,score_right,stars,preferred_partner,travel_sustainable_badge,sustainability_level_raw,room_type_count,property_type,sub_staff,sub_facilities,sub_cleanliness,sub_comfort,sub_value_for_money,sub_location,sub_free_wifi,facility_group_count,popular_facility_count,badge_count,popular_facilities_str,facility_groups_str
kelantan,Kota Bharu,1,15,W Hotel Cemerlang,https://www.booking.com/hotel/my/oyo-1139-w-cemerlang.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKG_rTVBsACAdICJGQ0YWVkMjU1LWY2NDktNDVmYS04YjJhLTYzNDI2MDBkZGIxOdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=0_0_2_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=15&highlighted_blocks=0_0_2_0_0&hpos=15&matching_block_id=0_0_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=0_0_2_0_0__7423&srepoch=1789738771&srpvid=091760036b12003d&type=total&ucfs=1&,"Lot 1021 & 1030 Jalan Sri Cemarlang 1/27 , Seksyen 27 , Kelantan, 15300 Kota Bharu, Malaysia","7.7 Good · 1,643 reviews","7.7 Rated: Good 7.7 – based on 1,643 reviews Expand ratings and reviews section Good 1,643 reviews",2,False,False,,30,Booking.com,8.6,7.8,7.9,7.9,8.4,8.5,7.4,11,8,0,Non-smoking rooms | Room service | Free Wifi | Family rooms | Non-smoking rooms | Room service | Free Wifi | Family rooms,"Great for your stay | Bathroom | Room amenities | Living Area | Media & Technology | Internet
Wifi is available in all areas and is free of charge. | Parking
No parking available. | Services | Safety & security | General | Languages Spoken"
kelantan,Kota Bharu,1,16,Cahaya Qaira Homestay @ D'Perdana Kota Bharu,https://www.booking.com/hotel/my/cahaya-qaira-homestay-d-39-perdana-kota-bharu.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKG_rTVBsACAdICJGQ0YWVkMjU1LWY2NDktNDVmYS04YjJhLTYzNDI2MDBkZGIxOdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=307254112_126644900_0_0_0_768524&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=16&highlighted_blocks=307254112_126644900_0_0_0_768524&hpos=16&matching_block_id=307254112_126644900_0_0_0_768524&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=307254112_126644900_0_0_0_768524_15920&srepoch=1789738771&srpvid=091760036b12003d&type=total&ucfs=1&,"D'Perdana Apartment, PT 736, Seksyen Jalan Sri Cemerlang 7/27, 15300 Kota Bharu, Malaysia",7.9 Good · 483 reviews,7.9 Rated: Good 7.9 – based on 483 reviews Expand ratings and reviews section Good 483 reviews,4,False,False,,5,Booking.com,8.7,7.9,8,8,8.2,8.8,,25,12,0,Outdoor swimming pool | Non-smoking rooms | Spa and wellness center | Free parking | Facilities for disabled guests | Family rooms | Outdoor swimming pool | Non-smoking rooms | Spa and wellness center | Free parking | Facilities for disabled guests | Family rooms,"Great for your stay | Parking
Free public parking is available on site (reservation is not needed). | Internet
No internet access available. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Accessibility | Outdoors | Outdoor swimming pool
Free! | Spa | Food & Drink | Activities | Outdoor & View | Building Characteristics | Transportation | Front Desk Services | Entertainment & Family Services | Cleaning Services | Shops | Miscellaneous | Safety & security | Languages Spoken"
kelantan,Kota Bharu,1,17,Troika Kota Bharu by Salaam Suites,https://www.booking.com/hotel/my/troika-avenue-by-salaam-suites.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKG_rTVBsACAdICJGQ0YWVkMjU1LWY2NDktNDVmYS04YjJhLTYzNDI2MDBkZGIxOdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=689871501_0_2_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=17&highlighted_blocks=689871501_0_2_0_0&hpos=17&matching_block_id=689871501_0_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=689871501_0_2_0_0__24655&srepoch=1789738771&srpvid=091760036b12003d&type=total&ucfs=1&,"Jalan Gereja Troika Avenue, 15200 Kota Bharu, Malaysia",8.0 Very Good · 281 reviews,8.0 Rated: Very Good 8 – based on 281 reviews Expand ratings and reviews section Very Good 281 reviews,4,False,False,,9,Booking.com,8.4,7.9,8.3,8.2,8.1,9.1,9.9,17,10,0,Outdoor swimming pool | Non-smoking rooms | Free parking | Free Wifi | Family rooms | Outdoor swimming pool | Non-smoking rooms | Free parking | Free Wifi | Family rooms,"Great for your stay | Parking
Free private parking is available on site (reservation is not needed). | Internet
Wifi is available in the rooms and is free of charge. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Accessibility | Outdoor swimming pool
Free! | Outdoor & View | Front Desk Services | Entertainment & Family Services | Miscellaneous | Safety & security | Languages Spoken"
kelantan,Kota Bharu,1,18,KBCC Service Apartment Homestay,https://www.booking.com/hotel/my/dawama-property-apartment-homestay.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKG_rTVBsACAdICJGQ0YWVkMjU1LWY2NDktNDVmYS04YjJhLTYzNDI2MDBkZGIxOdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1109806201_383721098_5_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=18&highlighted_blocks=1109806201_383721098_5_0_0&hpos=18&matching_block_id=1109806201_383721098_5_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1109806201_383721098_5_0_0__28500&srepoch=1789738771&srpvid=091760036b12003d&type=total&ucfs=1&,"KBCC Service Apartment, 15050 Kota Bharu, Malaysia",8.0 Very Good · 18 reviews,8.0 Rated: Very Good 8 – based on 18 reviews Expand ratings and reviews section Very Good 18 reviews,4,False,False,,5,Booking.com,8.8,8.5,8.9,8.9,8.2,9.3,,16,2,0,Free parking | Free parking,"Great for your stay | Parking
Free private parking is available on site (reservation is not needed). | Internet
No internet access available. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Accessibility | Outdoors | Outdoor & View | Front Desk Services | Miscellaneous | Safety & security | Languages Spoken"
kelantan,Kota Bharu,1,19,"Embun Sky Cottage - Kota Bharu, WIFI, 6 - 8 Pax",https://www.booking.com/hotel/my/embun-sky-cottage-kota-bharu-wifi-6-8-pax.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKG_rTVBsACAdICJGQ0YWVkMjU1LWY2NDktNDVmYS04YjJhLTYzNDI2MDBkZGIxOdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=842319201_350995144_6_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=19&highlighted_blocks=842319201_350995144_6_0_0&hpos=19&matching_block_id=842319201_350995144_6_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=842319201_350995144_6_0_0__28350&srepoch=1789738771&srpvid=091760036b12003d&type=total&ucfs=1&,"Jalan Pos Office Lama, 15000 Kota Bharu, Malaysia",8.1 Very Good · 101 reviews,8.1 Rated: Very Good 8.1 – based on 101 reviews Expand ratings and reviews section Very Good 101 reviews,4,False,False,,6,Booking.com,8.5,8.3,8.4,8.4,8.5,8.7,5,15,8,0,Non-smoking rooms | Free parking | Free Wifi | Family rooms | Non-smoking rooms | Free parking | Free Wifi | Family rooms,"Great for your stay | Parking
Free private parking is available on site (reservation is not needed). | Internet
Wifi is available in all areas and is free of charge. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Outdoors | Outdoor & View | Front Desk Services | Miscellaneous | Safety & security | Languages Spoken"
kelantan,Kota Bharu,1,20,Ain Studio Apartment,https://www.booking.com/hotel/my/ain-studio-apartment.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKG_rTVBsACAdICJGQ0YWVkMjU1LWY2NDktNDVmYS04YjJhLTYzNDI2MDBkZGIxOdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=213529403_0_2_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=20&highlighted_blocks=213529403_0_2_0_0&hpos=20&matching_block_id=213529403_0_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=213529403_0_2_0_0__10678&srepoch=1789738771&srpvid=091760036b12003d&type=total&ucfs=1&,"3S-18 Kota Bharu City Point, Jalan Hilir Pasar, 15000 Kota Bharu, Malaysia",8.4 Very Good · 443 reviews,8.4 Rated: Very Good 8.4 – based on 443 reviews Expand ratings and reviews section Very Good 443 reviews,3,False,False,,17,Booking.com,8.5,8.6,8.4,8.5,9,9.3,7.5,16,8,0,Non-smoking rooms | Free Wifi | Facilities for disabled guests | Family rooms | Non-smoking rooms | Free Wifi | Facilities for disabled guests | Family rooms,"Great for your stay | Parking
No parking available. | Internet
Wifi is available in the rooms and is free of charge. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Food & Drink | Building Characteristics | Front Desk Services | Shops | Miscellaneous | Safety & security | Languages Spoken"
kl,Kuala Lumpur,1,1,Suites AXON Height by Luxe,https://www.booking.com/hotel/my/suites-zy-by-shangrilla.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALNnbXVBsACAdICJGIyOWQ5NDFjLTRhYmQtNGMyYy05YTA0LTI2NmNhNGNhNWY0ZdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1724469701_444120780_2_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=1724469701_444120780_2_0_0&hpos=1&matching_block_id=1724469701_444120780_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1724469701_444120780_2_0_0__10945&srepoch=1789742810&srpvid=de7a67e6b2620a3e&type=total&ucfs=1&,"Jalan Bukit Bintang, 55100 Kuala Lumpur, Malaysia",9.8 Exceptional · 5 reviews,9.8 Rated: Exceptional 9.8 – based on 5 reviews Expand ratings and reviews section Exceptional 5 reviews,0,False,False,,7,Booking.com,10,10,10,10,10,10,,21,20,0,Outdoor swimming pool | Non-smoking rooms | Room service | Fitness center | Free Wifi | Terrace | Air conditioning | Garden | Elevator | Daily housekeeping | Outdoor swimming pool | Non-smoking rooms | Room service | Fitness center | Free Wifi | Terrace | Air conditioning | Garden | Elevator | Daily housekeeping,"Great for your stay | Parking
No parking available. | Internet
Wifi is available in all areas and is free of charge. | Kitchen | Bedroom | Bathroom | Living Area | Room amenities | Accessibility | Outdoors | Outdoor swimming pool
Free! | Spa | Food & Drink | Outdoor & View | Transportation | Front Desk Services | Cleaning Services | Shops | Miscellaneous | Safety & security | Languages Spoken"
kl,Kuala Lumpur,1,2,"Agile Executive Suites - 5 mins to Pavilion, 3 mins to Apple Store, TRX Mall & MRT - Free Parking",https://www.booking.com/hotel/my/agile-executive-suites.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALNnbXVBsACAdICJGIyOWQ5NDFjLTRhYmQtNGMyYy05YTA0LTI2NmNhNGNhNWY0ZdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1605552904_431475546_2_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=2&highlighted_blocks=1605552904_431475546_2_0_0&hpos=2&matching_block_id=1605552904_431475546_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1605552904_431475546_2_0_0__28000&srepoch=1789742810&srpvid=de7a67e6b2620a3e&type=total&ucfs=1&,"B-59-13A, RESIDENSI AGILE DELIMA, NO 3, JALAN DELIMA, BUKIT BINTANG, 55100 Kuala Lumpur, Malaysia",8.9 Excellent · 11 reviews,8.9 Rated: Excellent 8.9 – based on 11 reviews Expand ratings and reviews section Excellent 11 reviews,0,False,False,,27,Booking.com,9,8.5,8.7,8.7,8.7,8.7,,21,20,0,Indoor swimming pool | Non-smoking rooms | Fitness center | Free parking | Free Wifi | Family rooms | Terrace | Air conditioning | Garden | Elevator | Indoor swimming pool | Non-smoking rooms | Fitness center | Free parking | Free Wifi | Family rooms | Terrace | Air conditioning | Garden | Elevator,"Great for your stay | Parking
Free private parking is available on site (reservation is needed). | Internet
Wifi is available in all areas and is free of charge. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Accessibility | Outdoors | Indoor swimming pool
Free! | Spa | Activities | Outdoor & View | Entertainment & Family Services | Business Facilities | Shops | Miscellaneous | Safety & security | Languages Spoken"
kl,Kuala Lumpur,1,3,DoubleTree By Hilton Kuala Lumpur,https://www.booking.com/hotel/my/doubletree-by-hilton-kuala-lumpur.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALNnbXVBsACAdICJGIyOWQ5NDFjLTRhYmQtNGMyYy05YTA0LTI2NmNhNGNhNWY0ZdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=24850002_94364879_2_42_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=3&highlighted_blocks=24850002_94364879_2_42_0&hpos=3&matching_block_id=24850002_94364879_2_42_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=24850002_94364879_2_42_0__31200&srepoch=1789742810&srpvid=de7a67e6b2620a3e&type=total&ucfs=1&,"348 Jalan Tun Razak, 50400 Kuala Lumpur, Malaysia","8.8 Excellent · 4,438 reviews","8.8 Rated: Excellent 8.8 – based on 4,438 reviews Expand ratings and reviews section Excellent 4,438 reviews",4,False,True,Certified,121,Booking.com,9.2,9,9.1,9.2,8.7,9.1,,19,20,5,Outdoor swimming pool | Non-smoking rooms | Airport shuttle | Room service | Fitness center | Parking on site | Wifi | Tea/Coffee Maker in All Rooms | Bar | Very Good Breakfast | Outdoor swimming pool | Non-smoking rooms | Airport shuttle | Room service | Fitness center | Parking on site | Wifi | Tea/Coffee Maker in All Rooms | Bar | Very Good Breakfast,"Great for your stay | Bathroom | Bedroom | View | Kitchen | Activities | Living Area | Media & Technology | Food & Drink | Internet
Wifi is available in the rooms and charges apply. | Parking
Public parking is available on site (reservation is not needed) and costs MYR 10 per day. | Front Desk Services | Cleaning Services | Business Facilities | Safety & security | General | Outdoor swimming pool
Free! | Spa | Languages Spoken"
kl,Kuala Lumpur,1,4,Sentral Suites Kuala Lumpur By Leyla-Entire 3BR,https://www.booking.com/hotel/my/sentral-suites-kuala-lumpur-by-leyla.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALNnbXVBsACAdICJGIyOWQ5NDFjLTRhYmQtNGMyYy05YTA0LTI2NmNhNGNhNWY0ZdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1097345701_382618025_8_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=4&highlighted_blocks=1097345701_382618025_8_0_0&hpos=4&matching_block_id=1097345701_382618025_8_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1097345701_382618025_8_0_0__47385&srepoch=1789742810&srpvid=de7a67e6b2620a3e&type=total&ucfs=1&,"Sentral suites Tower 3, Brickfields, 50470 Kuala Lumpur, Malaysia",9.0 Wonderful · 123 reviews,9.0 Rated: Wonderful 9 – based on 123 reviews Expand ratings and reviews section Wonderful 123 reviews,4,False,False,,6,Booking.com,9.3,9.2,9,9,9.2,9.4,9.6,18,16,0,Outdoor swimming pool | Free parking | Free Wifi | Family rooms | Terrace | Air conditioning | Garden | Hot tub/Jacuzzi | Outdoor swimming pool | Free parking | Free Wifi | Family rooms | Terrace | Air conditioning | Garden | Hot tub/Jacuzzi,"Great for your stay | Parking
Free private parking is available on site (reservation is not needed). | Internet
Wifi is available in all areas and is free of charge. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Accessibility | Outdoors | Outdoor swimming pool
Free! | Spa | Outdoor & View | Building Characteristics | Front Desk Services | Miscellaneous | Languages Spoken"
kl,Kuala Lumpur,1,5,Oras Suites At platinum KLCC,https://www.booking.com/hotel/my/oras-suites-at-platinum-klcc.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALNnbXVBsACAdICJGIyOWQ5NDFjLTRhYmQtNGMyYy05YTA0LTI2NmNhNGNhNWY0ZdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1570926401_428173721_2_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=5&highlighted_blocks=1570926401_428173721_2_0_0&hpos=5&matching_block_id=1570926401_428173721_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1570926401_428173721_2_0_0__25600&srepoch=1789742810&srpvid=de7a67e6b2620a3e&type=total&ucfs=1&,"1020, Jln Sultan Ismail, 50250 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur C.32.9, 50250 Kuala Lumpur, Malaysia",8.7 Excellent · 7 reviews,8.7 Rated: Excellent 8.7 – based on 7 reviews Expand ratings and reviews section Excellent 7 reviews,0,False,False,,17,Booking.com,10,10,10,10,10,10,,13,14,0,Outdoor swimming pool | Non-smoking rooms | Free parking | Free Wifi | Family rooms | Bar | Air conditioning | Outdoor swimming pool | Non-smoking rooms | Free parking | Free Wifi | Family rooms | Bar | Air conditioning,"Great for your stay | Parking
Free private parking is available on site (reservation is not needed). | Internet
Wifi is available in all areas and is free of charge. | Kitchen | Bathroom | Living Area | Media & Technology | Room amenities | Outdoor swimming pool
Free! | Food & Drink | Outdoor & View | Miscellaneous | Languages Spoken"
kl,Kuala Lumpur,1,6,Vortex KLCC By SH,https://www.booking.com/hotel/my/vortex-klcc-by-nurul.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALNnbXVBsACAdICJGIyOWQ5NDFjLTRhYmQtNGMyYy05YTA0LTI2NmNhNGNhNWY0ZdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1666812901_444129632_4_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=6&highlighted_blocks=1666812901_444129632_4_0_0&hpos=6&matching_block_id=1666812901_444129632_4_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1666812901_444129632_4_0_0__35120&srepoch=1789742810&srpvid=de7a67e6b2620a3e&type=total&ucfs=1&,"Jalan Sultan Ismail Vortex, 7-9 kuala lumpur city center, 50250 Kuala Lumpur, Malaysia",10 Exceptional · 6 reviews,10 Rated: Exceptional 10 – based on 6 reviews Expand ratings and reviews section Exceptional 6 reviews,3,False,False,,7,Booking.com,10,10,10,10,10,10,,23,20,0,Indoor swimming pool | Non-smoking rooms | Fitness center | Private Parking | Fast free Wifi 191 Mbps) | Family rooms | 24-hour front desk | Bar | Air conditioning | Garden | Indoor swimming pool | Non-smoking rooms | Fitness center | Private Parking | Fast free Wifi 191 Mbps) | Family rooms | 24-hour front desk | Bar | Air conditioning | Garden,"Great for your stay | Parking
Private parking is available on site (reservation is not needed) and costs MYR 4.40 per hour. | Internet
Fast free Wifi 191 Mbps. Suitable for streaming 4K content and making video calls on multiple devices. Speed test carried out by the host. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Accessibility | Outdoors | Indoor swimming pool
Additional charge | Spa | Food & Drink | Outdoor & View | Building Characteristics | Front Desk Services | Entertainment & Family Services | Business Facilities | Shops | Miscellaneous | Safety & security | Languages Spoken"
kl,Kuala Lumpur,1,7,"PV21 Setapak, Share House Room Only",https://www.booking.com/hotel/my/setapak-wangsamaju-melawati-15-min-to-klcc-pv21-b22.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALNnbXVBsACAdICJGIyOWQ5NDFjLTRhYmQtNGMyYy05YTA0LTI2NmNhNGNhNWY0ZdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=451802604_335353538_2_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=7&highlighted_blocks=451802604_335353538_2_0_0&hpos=7&matching_block_id=451802604_335353538_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=451802604_335353538_2_0_0__7500&srepoch=1789742810&srpvid=de7a67e6b2620a3e&type=total&ucfs=1&,"no.6, jalan usahawan 2, Block B, 22-7, 53200 Kuala Lumpur, Malaysia",5.4 Fair · 54 reviews,5.4 Rated: Fair 5.4 – based on 54 reviews Expand ratings and reviews section Fair 54 reviews,3,False,False,,5,Booking.com,7,6.9,7,6.7,7,7.4,10,13,10,0,Free Wifi | Restaurant | Air conditioning | Garden | Elevator | Free Wifi | Restaurant | Air conditioning | Garden | Elevator,"Great for your stay | Parking
No parking available. | Internet
Wifi is available in public areas and is free of charge. | Kitchen | Bathroom | Room amenities | Outdoors | Food & Drink | Front Desk Services | Entertainment & Family Services | Shops | Miscellaneous | Languages Spoken"
